instrument_name,option_type,expiry,strike,days_to_expiry,underlying_price_usd,market_price_usd,implied_volatility,moneyness,abs_moneyness,term_bucket,same_expiry_iv_zscore,same_expiry_iv_percentile,surface_iv_zscore,surface_iv_percentile,surface_relative_value_score,bid_ask_spread_pct,delta,gamma,vega,theta,open_interest,volume,fitted_iv,surface_residual,surface_residual_zscore
ETH-29MAY26-2700-C,call,2026-05-29,2700.0,15.946986305960648,2320.35,8.353259999999999,0.4959,0.1636175576960372,0.1636175576960372,front_month,-0.571158425798882,0.43,-0.3104874625483287,0.4572368421052631,0.5143725571760887,0.1369863013698631,0.08065,0.00062,0.72614,-1.12906,18472.0,170.0,0.4977324982191952,-0.0018324982191951777,-0.05401438941122891
ETH-29MAY26-2700-P,put,2026-05-29,2700.0,15.946986305960648,2320.35,385.64217,0.4959,0.1636175576960372,0.1636175576960372,front_month,-0.571158425798882,0.43,-0.3104874625483287,0.4572368421052631,0.4012266104582754,0.3349917081260364,-0.91935,0.00062,0.72614,-1.12906,41.0,0.0,0.4977324982191952,-0.0018324982191951777,-0.05401438941122891
ETH-29MAY26-1900-C,call,2026-05-29,1900.0,15.946986305960648,2320.35,428.1045749999999,0.5966,-0.1811580149546404,0.1811580149546404,front_month,0.6149269795864898,0.79,0.9889179338397432,0.8519736842105263,0.3143448089692048,0.2151162790697675,0.95281,0.00034,0.47803,-0.89419,186.0,0.0,0.5964793366425363,0.00012066335746374612,0.0035566515205540388
ETH-29MAY26-1900-P,put,2026-05-29,1900.0,15.946986305960648,2320.35,6.032909999999999,0.5966,-0.1811580149546404,0.1811580149546404,front_month,0.6149269795864898,0.79,0.9889179338397432,0.8519736842105263,0.3933123530530279,0.076923076923077,-0.04717,0.00034,0.4779,-0.89395,8735.0,24.0,0.5964793366425363,0.00012066335746374612,0.0035566515205540388
ETH-29MAY26-1850-C,call,2026-05-29,1850.0,15.946986305960648,2320.35,476.59989,0.6261,-0.2027064882453078,0.2027064882453078,front_month,0.962389933497795,0.83,1.369577905969317,0.8782894736842105,0.3077858285321503,0.1945525291828793,0.96435,0.00026,0.3808,-0.74761,50.0,0.0,0.6184495353015382,0.007650464698461756,0.2255037276822368
ETH-29MAY26-1850-P,put,2026-05-29,1850.0,15.946986305960648,2320.35,4.408665,0.6261,-0.2027064882453078,0.2027064882453078,front_month,0.962389933497795,0.83,1.369577905969317,0.8782894736842105,0.3588083264110888,0.1052631578947369,-0.03563,0.00026,0.38065,-0.74731,3105.0,7.0,0.6184495353015382,0.007650464698461756,0.2255037276822368
ETH-29MAY26-2800-C,call,2026-05-29,2800.0,15.946986305960648,2320.35,4.6407,0.5146000000000001,0.2067145042773719,0.2067145042773719,front_month,-0.3509022482347657,0.55,-0.0691877514017845,0.5361842105263158,0.4340106571825863,0.1538461538461539,0.0461,0.00039,0.46921,-0.75714,23163.0,11.0,0.518844835491075,-0.004244835491074905,-0.12512001092269787
ETH-29MAY26-2800-P,put,2026-05-29,2800.0,15.946986305960648,2320.35,481.47262499999994,0.5146000000000001,0.2067145042773719,0.2067145042773719,front_month,-0.3509022482347657,0.55,-0.0691877514017845,0.5361842105263158,0.4168324331078106,0.1839080459770114,-0.9539,0.00039,0.46915,-0.75704,9.0,0.0,0.518844835491075,-0.004244835491074905,-0.12512001092269787
ETH-29MAY26-1800-C,call,2026-05-29,1800.0,15.946986305960648,2320.35,525.559275,0.6544,-0.2242549615359751,0.2242549615359751,front_month,1.2957188011483016,0.87,1.7347534046563322,0.930921052631579,0.312736919780717,0.1538461538461539,0.97333,0.00019,0.29952,-0.61455,71.0,0.0,0.6422783835202512,0.012121616479748742,0.35729459705465744
ETH-29MAY26-1800-P,put,2026-05-29,1800.0,15.946986305960648,2320.35,3.480525,0.6544,-0.2242549615359751,0.2242549615359751,front_month,1.2957188011483016,0.87,1.7347534046563322,0.930921052631579,0.2824224067075832,0.206896551724138,-0.02667,0.00019,0.29952,-0.61454,15233.0,3.0,0.6422783835202512,0.012121616479748742,0.35729459705465744
ETH-29MAY26-1750-C,call,2026-05-29,1750.0,15.946986305960648,2320.35,574.51866,0.6834,-0.2458034348266424,0.2458034348266424,front_month,1.6372925524509412,0.91,2.108961512851507,0.9572368421052632,0.2397696090967582,0.2494969818913482,0.97997,0.00015,0.23532,-0.50425,96.0,0.0,0.6679658812986751,0.01543411870132494,0.45493331945426735
ETH-29MAY26-1750-P,put,2026-05-29,1750.0,15.946986305960648,2320.35,2.552385,0.6834,-0.2458034348266424,0.2458034348266424,front_month,1.6372925524509412,0.91,2.108961512851507,0.9572368421052632,0.2784432091385677,0.1818181818181816,-0.02003,0.00015,0.23532,-0.50425,4401.0,0.0,0.6679658812986751,0.01543411870132494,0.45493331945426735
ETH-29MAY26-2900-C,call,2026-05-29,2900.0,15.946986305960648,2320.35,2.7844199999999995,0.5396,0.2498114508587068,0.2498114508587068,front_month,-0.056442117801457,0.63,0.2534054453181925,0.7203947368421053,0.3304693868468922,0.2608695652173912,0.02794,0.00024,0.31139,-0.52687,7230.0,62.0,0.5473917710017986,-0.00779177100179862,-0.22966884697935172
ETH-29MAY26-2900-P,put,2026-05-29,2900.0,15.946986305960648,2320.35,579.62343,0.5396,0.2498114508587068,0.2498114508587068,front_month,-0.056442117801457,0.63,0.2534054453181925,0.7203947368421053,0.4304439464487809,0.085914085914086,-0.97206,0.00024,0.31139,-0.52687,5.0,0.0,0.5473917710017986,-0.00779177100179862,-0.22966884697935172
ETH-29MAY26-1700-C,call,2026-05-29,1700.0,15.946986305960648,2320.35,623.942115,0.7165,-0.2673519081173099,0.2673519081173099,front_month,2.0271577651446435,0.95,2.5360749053087583,0.9703947368421052,0.2401053498739563,0.2168674698795179,0.98456,0.00011,0.18844,-0.42332,77.0,0.0,0.6955120286368102,0.02098797136318986,0.6186376861315321
ETH-29MAY26-1700-P,put,2026-05-29,1700.0,15.946986305960648,2320.35,2.0883149999999997,0.7165,-0.2673519081173099,0.2673519081173099,front_month,2.0271577651446435,0.95,2.5360749053087583,0.9703947368421052,0.237045491392411,0.2222222222222222,-0.01544,0.00011,0.18843,-0.42331,17716.0,30.0,0.6955120286368102,0.02098797136318986,0.6186376861315321
ETH-29MAY26-3000-C,call,2026-05-29,3000.0,15.946986305960648,2320.35,1.624245,0.568,0.2929083974400415,0.2929083974400415,front_month,0.2780645903707826,0.71,0.6198713167920873,0.7861842105263158,0.2429183205119917,0.4000000000000001,0.01803,0.00016,0.21527,-0.38338,27246.0,7.0,0.5833733047513661,-0.015373304751366113,-0.4531407783536524
ETH-29MAY26-3000-P,put,2026-05-29,3000.0,15.946986305960648,2320.35,678.47034,0.568,0.2929083974400415,0.2929083974400415,front_month,0.2780645903707826,0.71,0.6198713167920873,0.7861842105263158,0.2429183205119917,0.3634826711749789,-0.98197,0.00016,0.21527,-0.38338,6.0,0.0,0.5833733047513661,-0.015373304751366113,-0.4531407783536524
ETH-29MAY26-1600-C,call,2026-05-29,1600.0,15.946986305960648,2320.35,723.2530949999999,0.7827,-0.3104488546986446,0.3104488546986446,front_month,2.806888190532047,0.99,3.390301690223259,0.9967105263157896,0.33407246249297,0.0128410914927768,0.99086,6e-05,0.11962,-0.29359,2608.0,0.0,0.7561802719922128,0.026519728007787124,0.7816907545599743
ETH-29MAY26-1600-P,put,2026-05-29,1600.0,15.946986305960648,2320.35,1.160175,0.7827,-0.3104488546986446,0.3104488546986446,front_month,2.806888190532047,0.99,3.390301690223259,0.9967105263157896,0.2375141251641673,0.1818181818181816,-0.00914,6e-05,0.11962,-0.29359,9162.0,22.0,0.7561802719922128,0.026519728007787124,0.7816907545599743
ETH-26JUN26-2300-C,call,2026-06-26,2300.0,43.94698630596065,2320.35,179.13102,0.5195000000000001,-0.0087702286293015,0.0087702286293015,mid_curve,-0.6679455675423414,0.296875,-0.0059594848446686,0.6019736842105263,0.6374151777329023,0.012987012987013,0.56068,0.00094,3.18265,-1.88126,8718.0,1319.0,0.4749946043582232,0.04450539564177686,1.3118330735140018
ETH-26JUN26-2300-P,put,2026-06-26,2300.0,43.94698630596065,2320.35,153.1431,0.5195000000000001,-0.0087702286293015,0.0087702286293015,mid_curve,-0.6679455675423414,0.296875,-0.0059594848446686,0.6019736842105263,0.6361783193531868,0.0151515151515152,-0.43914,0.00094,3.18269,-1.88128,7309.0,1165.0,0.4749946043582232,0.04450539564177686,1.3118330735140018
ETH-26JUN26-2400-C,call,2026-06-26,2400.0,43.94698630596065,2320.35,133.884195,0.5165,0.0343267179520332,0.0343267179520332,mid_curve,-0.7331242364629222,0.171875,-0.0446706684510674,0.5625,0.681753528594987,0.0086580086580085,0.46616,0.00095,3.20838,-1.88542,15337.0,2056.0,0.46717194433688575,0.04932805566311421,1.453984936834714
ETH-26JUN26-2400-P,put,2026-06-26,2400.0,43.94698630596065,2320.35,207.671325,0.5165,0.0343267179520332,0.0343267179520332,mid_curve,-0.7331242364629222,0.171875,-0.0446706684510674,0.5625,0.6803162853381108,0.0111731843575418,-0.53384,0.00095,3.20838,-1.88542,6562.0,2110.0,0.46717194433688575,0.04932805566311421,1.453984936834714
ETH-26JUN26-2200-C,call,2026-06-26,2200.0,43.94698630596065,2320.35,234.587385,0.526,-0.0518671752106363,0.0518671752106363,mid_curve,-0.5267251182144225,0.484375,0.077914746302525,0.6677631578947368,0.5616297064922644,0.0148148148148146,0.65418,0.00087,2.97641,-1.78115,7532.0,86.0,0.49025186261840453,0.03574813738159549,1.0537056969712384
ETH-26JUN26-2200-P,put,2026-06-26,2200.0,43.94698630596065,2320.35,108.824415,0.526,-0.0518671752106363,0.0518671752106363,mid_curve,-0.5267251182144225,0.484375,0.077914746302525,0.6677631578947368,0.5579372602466265,0.0212765957446809,-0.34582,0.00087,2.97641,-1.78115,15683.0,209.0,0.49025186261840453,0.03574813738159549,1.0537056969712384
ETH-26JUN26-2500-C,call,2026-06-26,2500.0,43.94698630596065,2320.35,98.150805,0.5142,0.0774236645333679,0.0774236645333679,mid_curve,-0.7830945493020317,0.046875,-0.074349242549305,0.5230263157894737,0.7175423190048387,0.0118343195266271,0.37643,0.00091,3.06426,-1.79282,66547.0,123.0,0.4667838825543922,0.04741611744560781,1.3976289882565167
ETH-26JUN26-2500-P,put,2026-06-26,2500.0,43.94698630596065,2320.35,271.712985,0.5142,0.0774236645333679,0.0774236645333679,mid_curve,-0.7830945493020317,0.046875,-0.074349242549305,0.5230263157894737,0.7145367775377588,0.017094017094017,-0.62329,0.00091,3.06535,-1.79346,5161.0,8.0,0.4667838825543922,0.04741611744560781,1.3976289882565167
ETH-26JUN26-2100-C,call,2026-06-26,2100.0,43.94698630596065,2320.35,300.71736,0.5371,-0.094964121791971,0.094964121791971,mid_curve,-0.2855640432082821,0.609375,0.2211461256461953,0.7072368421052632,0.4978309270232028,0.0348162475822052,0.73965,0.00075,2.62005,-1.60099,1378.0,0.0,0.5129437191174298,0.02415628088257027,0.7120262102580538
ETH-26JUN26-2100-P,put,2026-06-26,2100.0,43.94698630596065,2320.35,75.17934,0.5371,-0.094964121791971,0.094964121791971,mid_curve,-0.2855640432082821,0.609375,0.2211461256461953,0.7072368421052632,0.5001435080591883,0.0307692307692308,-0.26035,0.00075,2.62005,-1.60099,3883.0,40.0,0.5129437191174298,0.02415628088257027,0.7120262102580538
ETH-26JUN26-2600-C,call,2026-06-26,2600.0,43.94698630596065,2320.35,71.00271,0.5146999999999999,0.1205206111147025,0.1205206111147025,mid_curve,-0.7722314378152699,0.109375,-0.0678973786149061,0.5493421052631579,0.6745373796639769,0.0327868852459017,0.29681,0.00083,2.7929,-1.63548,15948.0,94.0,0.4738304190107424,0.040869580989257526,1.2046644517870553
ETH-26JUN26-2600-P,put,2026-06-26,2600.0,43.94698630596065,2320.35,344.10790499999996,0.5146999999999999,0.1205206111147025,0.1205206111147025,mid_curve,-0.7722314378152699,0.109375,-0.0678973786149061,0.5493421052631579,0.6681337530556404,0.0439932318104906,-0.70309,0.00083,2.79348,-1.63581,18754.0,0.0,0.4738304190107424,0.040869580989257526,1.2046644517870553
ETH-26JUN26-2000-C,call,2026-06-26,2000.0,43.94698630596065,2320.35,376.1287349999999,0.5539000000000001,-0.1380610683733056,0.1380610683733056,mid_curve,0.079436502746958,0.734375,0.4379287538420211,0.7730263157894737,0.4442576352264378,0.0369230769230769,0.81127,0.0006,2.18154,-1.37493,55738.0,0.0,0.5430701738552987,0.010829826144701404,0.3192180164260805
ETH-26JUN26-2000-P,put,2026-06-26,2000.0,43.94698630596065,2320.35,50.815665,0.5539000000000001,-0.1380610683733056,0.1380610683733056,mid_curve,0.079436502746958,0.734375,0.4379287538420211,0.7730263157894737,0.439382510351313,0.0454545454545454,-0.18873,0.0006,2.18154,-1.37493,20521.0,48.0,0.5430701738552987,0.010829826144701404,0.3192180164260805
ETH-26JUN26-2700-C,call,2026-06-26,2700.0,43.94698630596065,2320.35,50.815665,0.5167,0.1636175576960372,0.1636175576960372,mid_curve,-0.7287789918682152,0.234375,-0.0420899228773064,0.5756578947368421,0.6256164430355435,0.0229885057471263,0.22937,0.00073,2.44744,-1.43889,7499.0,167.0,0.4883115537059365,0.028388446294063563,0.8367727601835055
ETH-26JUN26-2700-P,put,2026-06-26,2700.0,43.94698630596065,2320.35,423.69591,0.5167,0.1636175576960372,0.1636175576960372,mid_curve,-0.7287789918682152,0.234375,-0.0420899228773064,0.5756578947368421,0.6121017424199489,0.046639231824417,-0.77063,0.00073,2.44744,-1.43889,343.0,0.0,0.4883115537059365,0.028388446294063563,0.8367727601835055
ETH-26JUN26-1900-C,call,2026-06-26,1900.0,43.94698630596065,2320.35,458.96523,0.5744,-0.1811580149546404,0.1811580149546404,mid_curve,0.5248240737042433,0.796875,0.7024551751524026,0.8256578947368421,0.4175461296930546,0.0303030303030303,0.86769,0.00046,1.72859,-1.12967,555.0,0.0,0.5806312268320116,-0.006231226832011605,-0.1836705264367434
ETH-26JUN26-1900-P,put,2026-06-26,1900.0,43.94698630596065,2320.35,33.645075,0.5744,-0.1811580149546404,0.1811580149546404,mid_curve,0.5248240737042433,0.796875,0.7024551751524026,0.8256578947368421,0.3954532800139981,0.0689655172413792,-0.13233,0.00046,1.72876,-1.12978,5431.0,275.0,0.5806312268320116,-0.006231226832011605,-0.1836705264367434
ETH-26JUN26-2800-C,call,2026-06-26,2800.0,43.94698630596065,2320.35,36.429495,0.5207,0.2067145042773719,0.2067145042773719,mid_curve,-0.6418740999741104,0.359375,0.00952498859789,0.6151315789473685,0.5460094896975209,0.0645161290322582,0.17482,0.00061,2.07946,-1.23193,17306.0,320.0,0.5102272866399744,0.010472713360025643,0.3086918239238708
ETH-26JUN26-2800-P,put,2026-06-26,2800.0,43.94698630596065,2320.35,508.85275499999995,0.5207,0.2067145042773719,0.2067145042773719,mid_curve,-0.6418740999741104,0.359375,0.00952498859789,0.6151315789473685,0.5581161162890118,0.0433295324971493,-0.82518,0.00061,2.07946,-1.23193,6024.0,0.0,0.5102272866399744,0.010472713360025643,0.3086918239238708
ETH-26JUN26-1800-C,call,2026-06-26,1800.0,43.94698630596065,2320.35,547.6025999999999,0.6026,-0.2242549615359751,0.2242549615359751,mid_curve,1.137503561557681,0.859375,1.066340301052538,0.8651315789473685,0.3910646586754204,0.0232804232804231,0.90846,0.00034,1.3275,-0.91018,743.0,0.0,0.6256268780475684,-0.023026878047568422,-0.6787361345063141
ETH-26JUN26-1800-P,put,2026-06-26,1800.0,43.94698630596065,2320.35,22.507395,0.6026,-0.2242549615359751,0.2242549615359751,mid_curve,1.137503561557681,0.859375,1.066340301052538,0.8651315789473685,0.3750637283887758,0.0512820512820512,-0.09153,0.00034,1.32734,-0.91008,5612.0,103.0,0.6256268780475684,-0.023026878047568422,-0.6787361345063141
ETH-26JUN26-2900-C,call,2026-06-26,2900.0,43.94698630596065,2320.35,25.98792,0.5257999999999999,0.2498114508587068,0.2498114508587068,mid_curve,-0.5310703628091296,0.421875,0.075334000728764,0.6546052631578947,0.5269846344314332,0.0444444444444445,0.13209,0.0005,1.72657,-1.03297,14139.0,90.0,0.5395776178128564,-0.013777617812856469,-0.40610659585227693
ETH-26JUN26-2900-P,put,2026-06-26,2900.0,43.94698630596065,2320.35,598.1862299999999,0.5257999999999999,0.2498114508587068,0.2498114508587068,mid_curve,-0.5310703628091296,0.421875,0.075334000728764,0.6546052631578947,0.4119242159227388,0.2458001768346597,-0.86794,0.0005,1.72631,-1.03281,10.0,0.0,0.5395776178128564,-0.013777617812856469,-0.40610659585227693
ETH-26JUN26-1700-C,call,2026-06-26,1700.0,43.94698630596065,2320.35,639.720495,0.6347999999999999,-0.2673519081173099,0.2673519081173099,mid_curve,1.8370879413052208,0.921875,1.4818403384278684,0.8914473684210527,0.3624965099408561,0.0199095022624434,0.93752,0.00024,0.99248,-0.71676,273.0,0.0,0.6780571275019691,-0.043257127501969195,-1.2750393453199227
ETH-26JUN26-1700-P,put,2026-06-26,1700.0,43.94698630596065,2320.35,15.082275,0.6347999999999999,-0.2673519081173099,0.2673519081173099,mid_curve,1.8370879413052208,0.921875,1.4818403384278684,0.8914473684210527,0.2859612804644502,0.1538461538461537,-0.06248,0.00024,0.99248,-0.71676,5119.0,7.0,0.6780571275019691,-0.043257127501969195,-1.2750393453199227
ETH-26JUN26-3000-C,call,2026-06-26,3000.0,43.94698630596065,2320.35,18.794835,0.5326,0.2929083974400415,0.2929083974400415,mid_curve,-0.3833320465891511,0.546875,0.1630793502365985,0.694078947368421,0.4285834990834202,0.1250000000000002,0.09965,0.00041,1.41306,-0.85625,10824.0,101.0,0.576362547224582,-0.04376254722458206,-1.2899370065713025
ETH-26JUN26-3000-P,put,2026-06-26,3000.0,43.94698630596065,2320.35,690.768195,0.5326,0.2929083974400415,0.2929083974400415,mid_curve,-0.3833320465891511,0.546875,0.1630793502365985,0.694078947368421,0.4808366150949256,0.0335570469798657,-0.90037,0.00041,1.41282,-0.85611,13312.0,1.0,0.576362547224582,-0.04376254722458206,-1.2899370065713025
ETH-26JUN26-1600-C,call,2026-06-26,1600.0,43.94698630596065,2320.35,734.854845,0.6728000000000001,-0.3104488546986446,0.3104488546986446,mid_curve,2.6626844142992177,0.984375,1.972181997442237,0.944078947368421,0.3334567781357024,0.0173638516179952,0.95729,0.00017,0.73354,-0.56152,1764.0,0.0,0.7379219751952135,-0.06512197519521346,-1.9195236811567133
ETH-26JUN26-1600-P,put,2026-06-26,1600.0,43.94698630596065,2320.35,10.20954,0.6728000000000001,-0.3104488546986446,0.3104488546986446,mid_curve,2.6626844142992177,0.984375,1.972181997442237,0.944078947368421,0.3168009059705701,0.0465116279069768,-0.04271,0.00017,0.73354,-0.56152,7447.0,53.0,0.7379219751952135,-0.06512197519521346,-1.9195236811567133
ETH-26JUN26-3100-C,call,2026-06-26,3100.0,43.94698630596065,2320.35,13.690065,0.5416,0.3360053440213761,0.3360053440213761,mid_curve,-0.1877960398274156,0.671875,0.2792129010557907,0.7335526315789473,0.3979532402019359,0.0869565217391306,0.07584,0.00033,1.1525,-0.71013,4875.0,10.0,0.6205820748751515,-0.07898207487515152,-2.328061497755206
ETH-26JUN26-3100-P,put,2026-06-26,3100.0,43.94698630596065,2320.35,785.438475,0.5416,0.3360053440213761,0.3360053440213761,mid_curve,-0.1877960398274156,0.671875,0.2792129010557907,0.7335526315789473,0.3314731364547514,0.2032967032967033,-0.92416,0.00033,1.15242,-0.71008,0.0,0.0,0.6205820748751515,-0.07898207487515152,-2.328061497755206
